I,R,P,O,D
Zebronics Icon Bluetooth Headset,3.8,₹729,"₹1,099",33% off,https://www.flipkart.com/zebronics-icon-bluetooth-headset/p/itme1f51d3713f52?pid=ACCF3NNMEBQ4DTQF&lid=LSTACCF3NNMEBQ4DTQFKPK8VS&marketplace=FLIPKART&srno=b_7_246&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCF3NNMEBQ4DTQF.SEARCH&ssid=vqn0x0pzuo0000001609484998358
ShutterBugs XB750 Bluetooth Headphone (Black) Bluetooth Headset,3.6,₹699,"₹1,999",65% off,https://www.flipkart.com/shutterbugs-xb750-bluetooth-headphone-black-headset/p/itm5629e5bc4faea?pid=ACCFHC8EJCUJNZAB&lid=LSTACCFHC8EJCUJNZABMOGXZH&marketplace=FLIPKART&srno=b_7_247&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFHC8EJCUJNZAB.SEARCH&ssid=vqn0x0pzuo0000001609484998358
ShutterBugs KD26 Bluetooth Headphone Bluetooth Headset,4,₹599,"₹2,199",72% off,https://www.flipkart.com/shutterbugs-kd26-bluetooth-headphone-headset/p/itmb8d0360327bd5?pid=ACCFHPMMMP7JYPF3&lid=LSTACCFHPMMMP7JYPF3LBI5OF&marketplace=FLIPKART&srno=b_7_248&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFHPMMMP7JYPF3.SEARCH&ssid=vqn0x0pzuo0000001609484998358
ShutterBugs KD 20 Bluetooth Headphone Bluetooth Headset,3.4,₹699,"₹1,949",64% off,https://www.flipkart.com/shutterbugs-kd-20-bluetooth-headphone-headset/p/itmb2696c1877b20?pid=ACCFHK85FJXEJNFD&lid=LSTACCFHK85FJXEJNFD3WYQWX&marketplace=FLIPKART&srno=b_7_249&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFHK85FJXEJNFD.SEARCH&ssid=vqn0x0pzuo0000001609484998358
QOR9 WAVEBASS Bluetooth Headset,3.8,"₹1,899","₹2,999",36% off,https://www.flipkart.com/qor9-wavebass-bluetooth-headset/p/itmf1a1c49b90048?pid=ACCFVF6YSUUSFDDE&lid=LSTACCFVF6YSUUSFDDEIAC9GA&marketplace=FLIPKART&srno=b_7_250&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_mbPFZO38ARXjrKM2I81EeAacZrw%2BE7EogSEQhyb0blhkRRf6rdHO1LemobSt5zuD%2Fff2FEOOs2B%2BwRj5QWRVEA%3D%3D&ssid=vqn0x0pzuo0000001609484998358
Helokuki Extra power Full bass Vvo Y17/Y15/Y12/Y90/Y3/Y19/Y5s/Y95/Y93 Wired Headset,3.6,₹298,₹999,70% off,https://www.flipkart.com/helokuki-extra-power-full-bass-vvo-y17-y15-y12-y90-y3-y19-y5s-y95-y93-wired-headset/p/itm177cf00937f0d?pid=ACCFPFU4G6RY3JSR&lid=LSTACCFPFU4G6RY3JSRUTOWIN&marketplace=FLIPKART&srno=b_7_251&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFPFU4G6RY3JSR.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Zebronics Pine Bluetooth Headset,3.7,₹776,₹999,22% off,https://www.flipkart.com/zebronics-pine-bluetooth-headset/p/itm8150bb48e2abd?pid=ACCEZENNFBMHZUT2&lid=LSTACCEZENNFBMHZUT221RNVF&marketplace=FLIPKART&srno=b_7_252&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCEZENNFBMHZUT2.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Bongga Pro Wired Headset,3.7,₹189,₹999,81% off,https://www.flipkart.com/bongga-pro-wired-headset/p/itm8950eab6ffea9?pid=ACCFS2KDPFNFH5FK&lid=LSTACCFS2KDPFNFH5FKPZ7SW1&marketplace=FLIPKART&srno=b_7_253&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFS2KDPFNFH5FK.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Zebronics Regal Bluetooth Headset,3.8,"₹1,378","₹2,499",44% off,https://www.flipkart.com/zebronics-regal-bluetooth-headset/p/itm93436ee8e6976?pid=ACCFEGW4CCCUYCN6&lid=LSTACCFEGW4CCCUYCN6YI6X5Z&marketplace=FLIPKART&srno=b_7_254&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFEGW4CCCUYCN6.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Zebronics ZEB-EMZ50 Wired Earphone With Mic Wired Headset,3.5,₹207,₹399,48% off,https://www.flipkart.com/zebronics-zeb-emz50-wired-earphone-mic-headset/p/itmbfea773a3e301?pid=ACCFFUMACQACAPVT&lid=LSTACCFFUMACQACAPVTJFGV0R&marketplace=FLIPKART&srno=b_7_255&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFFUMACQACAPVT.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Bongga 5 Wired Headset,4.2,₹189,₹699,72% off,https://www.flipkart.com/bongga-5-wired-headset/p/itm915f7380a6917?pid=ACCFQ6YFNJSFNCYR&lid=LSTACCFQ6YFNJSFNCYRYKFECA&marketplace=FLIPKART&srno=b_8_281&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFQ6YFNJSFNCYR.SEARCH&ssid=9jti77waq80000001609485002896
RENMAX PTT Earpiece 2-Pin Earphone with Mic Wired Headset,2.8,₹699,"₹1,599",56% off,https://www.flipkart.com/renmax-ptt-earpiece-2-pin-earphone-mic-wired-headset/p/itm1a1859270d4c0?pid=ACCFMYSZTJSZNM6Y&lid=LSTACCFMYSZTJSZNM6YVJAEVM&marketplace=FLIPKART&srno=b_8_282&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFMYSZTJSZNM6Y.SEARCH&ssid=9jti77waq80000001609485002896
CRICSHOW AP02 Original More Bass Earphone Wired Headset,3.8,₹249,₹599,58% off,https://www.flipkart.com/cricshow-ap02-original-more-bass-earphone-wired-headset/p/itm533c6790e946b?pid=ACCFVGUPZYDJFYYH&lid=LSTACCFVGUPZYDJFYYHJXGZOL&marketplace=FLIPKART&srno=b_8_283&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFVGUPZYDJFYYH.SEARCH&ssid=9jti77waq80000001609485002896
Olbon SPne 4 W Bluetooth  Speaker,4,₹373,"₹1,390",73% off,https://www.flipkart.com/olbon-spne-4-w-bluetooth-speaker/p/itm4ab0e25e465fe?pid=ACCFPZU9U5KFFDGX&lid=LSTACCFPZU9U5KFFDGXSL9WMP&marketplace=FLIPKART&srno=b_8_284&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_5uSYg9t1Y6kArQPcunB%2BnJoaXm5dChVsDEmXBZSbTLLvf%2BtHalJbfXt%2Fdgz%2B%2FfWTpCTkhV96blXD18MVUO7AnA%3D%3D&ssid=9jti77waq80000001609485002896
CRICSHOW vio best selling top attitude earphonne with mic Wired Headset Wired Headset,4,₹239,₹699,65% off,https://www.flipkart.com/cricshow-vio-best-selling-top-attitude-earphonne-mic-wired-headset/p/itm2c0e12fa704a3?pid=ACCFUFWHGYGCBQEP&lid=LSTACCFUFWHGYGCBQEPXNPBKW&marketplace=FLIPKART&srno=b_8_285&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFUFWHGYGCBQEP.SEARCH&ssid=9jti77waq80000001609485002896
Helokuki A31 / A5S / A9 / A5 / F15 Wired Headset,3.7,₹298,₹999,70% off,https://www.flipkart.com/helokuki-a31-a5s-a9-a5-f15-wired-headset/p/itm26de9c7b428b6?pid=ACCFSF9TGHZNUTXG&lid=LSTACCFSF9TGHZNUTXGR9MPFC&marketplace=FLIPKART&srno=b_8_286&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFSF9TGHZNUTXG.SEARCH&ssid=9jti77waq80000001609485002896
CRICSHOW Original High Quality Wired Headset,3.6,₹249,₹399,37% off,https://www.flipkart.com/cricshow-original-high-quality-wired-headset/p/itm18082ef07ab92?pid=ACCFU7CH87XSHSF7&lid=LSTACCFU7CH87XSHSF7JUJO4X&marketplace=FLIPKART&srno=b_8_287&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFU7CH87XSHSF7.SEARCH&ssid=9jti77waq80000001609485002896
"CRICSHOW 2 Pack op_p ,vi.vo All mobiles supposed with stereo sound Wired Headset",3.7,₹299,₹999,70% off,https://www.flipkart.com/cricshow-2-pack-op-p-vi-vo-all-mobiles-supposed-stereo-sound-wired-headset/p/itm0308b190c05c8?pid=ACCFWMMNFUWUZZXZ&lid=LSTACCFWMMNFUWUZZXZTAN1NN&marketplace=FLIPKART&srno=b_8_288&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFWMMNFUWUZZXZ.SEARCH&ssid=9jti77waq80000001609485002896
CRICSHOW 2 Pack Compatible Handsfree 3.5mm Earphones For All Android Wired Headset,3.1,₹249,"₹1,499",83% off,https://www.flipkart.com/cricshow-2-pack-compatible-handsfree-3-5mm-earphones-all-android-wired-headset/p/itm4c74309878a0c?pid=ACCFVXHYGNPZAHEF&lid=LSTACCFVXHYGNPZAHEF5XANOW&marketplace=FLIPKART&srno=b_8_289&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFVXHYGNPZAHEF.SEARCH&ssid=9jti77waq80000001609485002896
QOR9 WAVEBASS Bluetooth Headset,4,"₹1,899","₹2,999",36% off,https://www.flipkart.com/qor9-wavebass-bluetooth-headset/p/itmf1a1c49b90048?pid=ACCFVF6YSUUSFDDE&lid=LSTACCFVF6YSUUSFDDEIAC9GA&marketplace=FLIPKART&srno=b_8_290&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_5uSYg9t1Y6kArQPcunB%2BnJoaXm5dChVsDEmXBZSbTLJCTI%2BxDZS3eBGJTwHpG4GG%2Fff2FEOOs2B%2BwRj5QWRVEA%3D%3D&ssid=9jti77waq80000001609485002896
"CRICSHOW J4 Plus,Note 8,A9,J2 Core,J6 Mobile Connected Wired Headset",3.3,₹239,₹999,76% off,https://www.flipkart.com/cricshow-j4-plus-note-8-a9-j2-core-j6-mobile-connected-wired-headset/p/itmfd4f575f40ade?pid=ACCFVZKHHTZQDTCT&lid=LSTACCFVZKHHTZQDTCTXWJLVH&marketplace=FLIPKART&srno=b_8_291&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=a82a5c17-7da4-401a-a9d8-dbb759f2968e.ACCFVZKHHTZQDTCT.SEARCH&ssid=9jti77waq80000001609485002896
